Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+3	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	prep_dist_5	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
diary/test#37#diary#unknown.conllu	12	236	19.666666666666668	4.738095238095238	0.63	0.58	0.72	0.68	7.627118644067797	9.322033898305085	6.779661016949152	6.3559322033898304	6.3559322033898304	11.440677966101696	0	17.796610169491526	0.847457627118644	0	7.203389830508475	4.237288135593221	11.016949152542374	0.847457627118644	0	10.169491525423728	0	0.5238095238095238	0	10.0	45.0	45.0	0	0	100.0	0	45.833333333333336	0	16.666666666666668	37.5	0	0	0	0	18.181818181818183	9.090909090909092	0	72.72727272727273	0	6.666666666666667	0	93.33333333333333	0	0	100.0	0	100.0	0	0	0	13.333333333333334	0	20.0	0	0	66.66666666666667	2.4166666666666665	91.66666666666667	3.0833333333333335	0	0	29.166666666666668	37.5	29.166666666666668	4.166666666666667	0	4.333333333333333	8.137931034482758	8.583333333333334	2.4292929292929295	17	1.2857142857142858	7	85.71428571428571	0	14.285714285714286	0	0	21.428571428571427	78.57142857142857	78.57142857142857	21.428571428571427	0.423728813559322	1.271186440677966	0.847457627118644	6.779661016949152	5.508474576271187	0.847457627118644	4.237288135593221	0	9.322033898305085	6.3559322033898304	0.423728813559322	0	6.3559322033898304	2.1186440677966103	0	10.59322033898305	0.847457627118644	0	0	0	2.542372881355932	0	0	0	0.423728813559322	0	0.423728813559322	0.423728813559322	1.271186440677966	4.237288135593221	5.932203389830509	0	0.847457627118644	5.508474576271187	4.661016949152542	0	0.423728813559322	11.016949152542374	5.084745762711864	0	1.271186440677966	52.38095238095238	47.61904761904762	100.0	0.0	1.1111111111111112	88.88888888888889	11.11111111111111	0	0	0
diary/training#107#diary#F.conllu	13	488	37.53846153846154	4.276887871853547	0.73	0.57	0.73	0.62	4.30327868852459	10.655737704918034	11.475409836065573	5.327868852459017	6.557377049180328	7.991803278688525	0	9.01639344262295	1.0245901639344261	0	12.5	2.0491803278688523	10.450819672131148	3.6885245901639343	0	14.959016393442623	0	0.4668192219679634	5.405405405405405	5.405405405405405	18.91891891891892	70.27027027027027	10.0	13.333333333333334	73.33333333333333	3.3333333333333335	41.0958904109589	9.58904109589041	39.726027397260275	9.58904109589041	0	0	0	0	3.3333333333333335	30.0	43.333333333333336	23.333333333333332	0	7.6923076923076925	0	92.3076923076923	15.384615384615385	0	84.61538461538461	0	100.0	0	0	0	0	0	19.23076923076923	19.23076923076923	19.23076923076923	42.30769230769231	6.769230769230769	92.3076923076923	2.9178082191780823	2.73972602739726	10.95890410958904	30.136986301369863	24.65753424657534	15.068493150684931	12.32876712328767	4.109589041095891	6.846153846153846	5.545454545454546	14.076923076923077	2.9150943396226414	34	1.0	10	100.0	0	0	0	0	34.21052631578947	65.78947368421052	81.81818181818181	18.181818181818183	0.6147540983606558	1.2295081967213115	4.713114754098361	11.065573770491802	1.8442622950819672	0	2.2540983606557377	0	7.581967213114754	6.557377049180328	2.0491803278688523	0	6.147540983606557	3.0737704918032787	0.20491803278688525	6.147540983606557	1.8442622950819672	0	0	0	0.819672131147541	0	0	0.4098360655737705	0	0	0	1.4344262295081966	6.762295081967213	2.6639344262295084	4.30327868852459	0	1.0245901639344261	6.352459016393443	5.122950819672131	0	0.20491803278688525	10.450819672131148	2.6639344262295084	0	2.459016393442623	18.181818181818183	81.81818181818181	90.74074074074075	9.25925925925926	1.9666666666666666	50.0	33.333333333333336	0	6.666666666666667	6.666666666666667
diary/training#198#diary#F.conllu	44	772	17.545454545454547	4.4501466275659824	0.68	0.585	0.83	0.715	5.958549222797927	14.248704663212436	6.347150259067358	5.699481865284974	2.849740932642487	12.305699481865284	0	16.06217616580311	0.7772020725388601	0	6.347150259067358	4.7927461139896375	11.658031088082902	1.16580310880829	0	11.787564766839377	0	0.5087976539589443	3.508771929824561	12.280701754385966	38.59649122807018	45.6140350877193	0	0	100.0	0	38.46153846153846	4.395604395604396	32.967032967032964	24.175824175824175	0	0	2.857142857142857	0	5.714285714285714	17.142857142857142	0	74.28571428571429	0	28.205128205128204	12.820512820512821	58.97435897435897	2.857142857142857	0	94.28571428571429	2.857142857142857	79.54545454545455	0	11.363636363636363	9.090909090909092	0	0	20.0	37.142857142857146	0	42.857142857142854	2.340909090909091	79.54545454545455	2.659340659340659	0	14.285714285714286	32.967032967032964	34.065934065934066	12.087912087912088	4.395604395604396	2.197802197802198	4.0227272727272725	7.495145631067961	8.477272727272727	2.4608150470219434	30	1.2058823529411764	34	82.3529411764706	14.705882352941176	2.9411764705882355	0	0	21.62162162162162	78.37837837837837	67.74193548387096	32.25806451612903	0.6476683937823834	1.5544041450777202	1.5544041450777202	5.829015544041451	3.8860103626943006	0.12953367875647667	4.1450777202072535	0	12.176165803108809	2.849740932642487	0.7772020725388601	0.12953367875647667	4.274611398963731	1.5544041450777202	0.25906735751295334	11.398963730569948	0.9067357512953368	0	0	0	1.4248704663212435	0.25906735751295334	0	0.38860103626943004	0.25906735751295334	0	1.0362694300518134	0.7772020725388601	3.238341968911917	6.476683937823834	3.756476683937824	0	0.38860103626943004	4.015544041450777	6.476683937823834	0	0.12953367875647667	11.658031088082902	5.699481865284974	0	1.9430051813471503	43.75	56.25	84.44444444444444	15.555555555555555	1.2162162162162162	81.08108108108108	16.216216216216218	2.7027027027027026	0	0
diary/training#183#diary#F.conllu	24	458	19.083333333333332	4.3431372549019605	0.68	0.575	0.76	0.675	6.11353711790393	8.951965065502183	8.296943231441048	7.641921397379913	4.148471615720524	12.008733624454148	0	13.100436681222707	1.3100436681222707	0	9.825327510917031	4.366812227074236	10.91703056768559	2.4017467248908297	0	10.91703056768559	0	0.4803921568627451	2.2222222222222223	4.444444444444445	53.333333333333336	40.0	4.761904761904762	9.523809523809524	80.95238095238095	4.761904761904762	42.0	4.0	6.0	48.0	0	0	4.761904761904762	0	9.523809523809524	33.333333333333336	14.285714285714286	38.095238095238095	3.0303030303030303	6.0606060606060606	0	90.9090909090909	3.0303030303030303	0	96.96969696969697	0	94.28571428571429	0	5.714285714285714	0	0	0	30.303030303030305	27.272727272727273	6.0606060606060606	36.36363636363637	2.4166666666666665	87.5	2.78	4.081632653061225	18.367346938775512	22.448979591836736	14.285714285714286	26.53061224489796	14.285714285714286	0	4.0	7.896551724137931	8.0	2.6197916666666665	21	1.1666666666666667	12	83.33333333333333	16.666666666666668	0	0	0	58.064516129032256	41.935483870967744	82.75862068965517	17.24137931034483	0.6550218340611353	1.3100436681222707	2.183406113537118	8.078602620087336	4.585152838427947	0.2183406113537118	5.895196506550218	0	8.078602620087336	4.148471615720524	1.091703056768559	0.2183406113537118	4.8034934497816595	1.7467248908296944	0	9.825327510917031	1.7467248908296944	0.4366812227074236	0	0	0.4366812227074236	0	0	0.4366812227074236	0	0	0.4366812227074236	1.7467248908296944	3.056768558951965	3.493449781659389	6.331877729257642	0	1.3100436681222707	5.021834061135372	5.021834061135372	0	0.6550218340611353	10.91703056768559	5.240174672489083	0	0.8733624454148472	46.666666666666664	53.333333333333336	95.83333333333333	4.166666666666667	1.2	85.0	10.0	5.0	0	0
diary/training#116#diary#F.conllu	73	1032	14.136986301369863	4.377880184331797	0.68	0.555	0.81	0.705	3.682170542635659	9.98062015503876	9.98062015503876	5.426356589147287	4.457364341085271	10.755813953488373	0.3875968992248062	12.790697674418604	0.4844961240310077	0	8.13953488372093	2.7131782945736433	15.891472868217054	2.5193798449612403	0	12.790697674418604	0	0.4988479262672811	7.368421052631579	4.2105263157894735	54.73684210526316	33.68421052631579	1.6129032258064515	4.838709677419355	87.09677419354838	6.451612903225806	46.96969696969697	1.5151515151515151	26.515151515151516	25.0	0	0	3.225806451612903	0	12.903225806451612	33.87096774193548	16.129032258064516	33.87096774193548	5.882352941176471	37.254901960784316	3.9215686274509802	52.94117647058823	8.0	0	86.0	6.0	89.28571428571429	0	8.928571428571429	1.7857142857142858	0	0	6.0	64.0	4.0	26.0	1.9452054794520548	78.08219178082192	2.6666666666666665	2.3255813953488373	13.953488372093023	29.45736434108527	28.68217054263566	16.27906976744186	6.976744186046512	2.3255813953488373	3.0684931506849313	7.267605633802817	6.972602739726027	2.672110552763819	27	1.125	24	87.5	12.5	0	0	0	49.31506849315068	50.68493150684932	82.14285714285714	17.857142857142858	0.5813953488372093	0.7751937984496124	1.744186046511628	9.39922480620155	2.0348837209302326	0	4.166666666666667	0.29069767441860467	8.527131782945736	4.457364341085271	1.3565891472868217	0.09689922480620156	4.3604651162790695	0.9689922480620154	0.29069767441860467	9.205426356589147	1.2596899224806202	0.1937984496124031	0.3875968992248062	0	1.065891472868217	0.09689922480620156	0	0.29069767441860467	0.29069767441860467	0	0.4844961240310077	1.8410852713178294	3.875968992248062	3.7790697674418605	2.3255813953488373	0.09689922480620156	0.09689922480620156	5.232558139534884	5.813953488372093	0.09689922480620156	0.1937984496124031	15.794573643410853	7.073643410852713	0	1.4534883720930232	48.717948717948715	51.282051282051285	93.33333333333333	6.666666666666667	1.326086956521739	76.08695652173913	15.217391304347826	8.695652173913043	0	0
diary/test#23#diary#unknown.conllu	11	200	18.181818181818183	4.142857142857143	0.61	0	0.75	0	4.0	15.5	6.0	6.5	4.0	9.0	0	13.0	2.5	0	8.5	2.5	12.5	3.5	0	12.5	0	0.4342857142857143	14.285714285714286	0	52.38095238095238	33.333333333333336	0	0	70.0	30.0	40.0	0	16.0	44.0	0	0	20.0	0	40.0	0	0	40.0	0	0	0	100.0	0	0	92.3076923076923	7.6923076923076925	100.0	0	0	0	0	0	38.46153846153846	15.384615384615385	0	46.15384615384615	2.4545454545454546	100.0	2.24	4.0	24.0	40.0	16.0	8.0	8.0	0	4.454545454545454	7.407407407407407	6.454545454545454	2.323170731707317	11	1.2857142857142858	7	85.71428571428571	0	14.285714285714286	0	0	71.42857142857143	28.571428571428573	88.88888888888889	11.11111111111111	0.5	0.5	2.5	5.0	2.0	0	5.0	0	15.0	4.0	2.5	0	3.5	1.5	0	7.5	1.5	0	0	0	0.5	0	0	1.0	0	0	0	1.5	4.0	5.5	4.5	0	1.5	2.0	9.5	0	0.5	12.5	5.5	0	0.5	50.0	50.0	90.9090909090909	9.090909090909092	1.1	90.0	10.0	0	0	0
diary/training#110#diary#F.conllu	24	149	6.208333333333333	4.354838709677419	0.68	0	0.77	0	4.026845637583893	10.738255033557047	6.040268456375839	5.369127516778524	4.026845637583893	8.053691275167786	0	15.436241610738255	2.0134228187919465	0	9.395973154362416	0	16.778523489932887	0	0	18.120805369127517	0	0.5241935483870968	9.090909090909092	0	9.090909090909092	81.81818181818181	0	0	100.0	0	37.03703703703704	0	59.25925925925926	3.7037037037037037	0	0	0	0	10.0	30.0	0	60.0	0	0	0	100.0	0	0	100.0	0	87.5	0	12.5	0	0	0	28.571428571428573	42.857142857142854	0	28.571428571428573	1.25	95.83333333333333	1.5185185185185186	25.925925925925927	29.62962962962963	18.51851851851852	22.22222222222222	0	3.7037037037037037	0	1.6666666666666667	4.966666666666667	2.4166666666666665	1.89	9	1.0	9	100.0	0	0	0	0	9.090909090909092	90.9090909090909	75.0	25.0	0	0	0	6.040268456375839	1.342281879194631	0	2.684563758389262	0.6711409395973155	9.395973154362416	4.026845637583893	0.6711409395973155	0	3.3557046979865772	2.0134228187919465	0	8.053691275167786	0	0	0	0	2.0134228187919465	0	0	0	2.0134228187919465	0	0	0	1.342281879194631	8.724832214765101	2.684563758389262	0	0	7.382550335570469	2.0134228187919465	0	0	16.778523489932887	16.107382550335572	0	2.684563758389262	85.18518518518519	14.814814814814815	100.0	0.0	1.3333333333333333	66.66666666666667	33.333333333333336	0	0	0
diary/test#51#diary#unknown.conllu	37	1036	28.0	4.625531914893617	0.62	0.56	0.72	0.645	5.598455598455598	14.382239382239382	4.922779922779923	3.5714285714285716	3.1853281853281854	19.98069498069498	0	20.366795366795365	0.6756756756756757	0	5.019305019305019	1.5444015444015444	9.266409266409266	1.5444015444015444	0	9.942084942084943	0	0.46702127659574466	0	23.45679012345679	56.79012345679013	19.753086419753085	0	2.0833333333333335	97.91666666666667	0	46.601941747572816	3.883495145631068	17.475728155339805	32.03883495145631	0	0	8.333333333333334	6.25	18.75	18.75	0	47.916666666666664	0	35.13513513513514	16.216216216216218	48.648648648648646	14.705882352941176	0	76.47058823529412	8.823529411764707	91.89189189189189	0	0	8.108108108108109	0	5.882352941176471	14.705882352941176	8.823529411764707	0	70.58823529411765	2.972972972972973	86.48648648648648	2.8932038834951457	0	12.745098039215685	23.529411764705884	32.35294117647059	21.568627450980394	9.803921568627452	0	4.891891891891892	9.418181818181818	12.35135135135135	2.7906976744186047	40	1.1454545454545455	55	87.27272727272727	10.909090909090908	1.8181818181818181	0	0	16.666666666666668	83.33333333333333	82.0	18.0	0.6756756756756757	1.1583011583011582	1.7374517374517375	4.44015444015444	4.44015444015444	0.6756756756756757	2.027027027027027	0.8687258687258688	12.934362934362934	3.1853281853281854	0.6756756756756757	0.28957528957528955	3.281853281853282	0.6756756756756757	0	17.664092664092664	1.640926640926641	0.6756756756756757	0	0	1.0617760617760619	0.28957528957528955	0	0.6756756756756757	0.4826254826254826	0	0.4826254826254826	0.3861003861003861	2.799227799227799	6.66023166023166	4.2471042471042475	0.5791505791505791	0.28957528957528955	4.2471042471042475	6.177606177606178	0.4826254826254826	0.09652509652509653	9.266409266409266	3.5714285714285716	0	1.1583011583011582	35.95505617977528	64.04494382022472	78.94736842105263	21.05263157894737	1.3255813953488371	72.09302325581395	23.25581395348837	4.651162790697675	0	0
diary/training#130#diary#F.conllu	10	330	33.0	4.264900662251655	0.59	0.56	0.67	0.625	4.848484848484849	13.333333333333334	4.545454545454546	3.6363636363636362	6.666666666666667	19.09090909090909	0	18.78787878787879	0.9090909090909091	0	5.757575757575758	1.8181818181818181	8.484848484848484	2.727272727272727	0	9.393939393939394	0	0.4304635761589404	0	14.285714285714286	23.80952380952381	61.904761904761905	0	0	81.25	18.75	51.61290322580645	12.903225806451612	19.35483870967742	16.129032258064516	0	0	6.25	0	43.75	12.5	0	37.5	0	18.181818181818183	9.090909090909092	72.72727272727273	9.090909090909092	0	90.9090909090909	0	91.66666666666667	0	8.333333333333334	0	0	0	18.181818181818183	18.181818181818183	0	63.63636363636363	3.7	90.0	2.7096774193548385	0	20.0	23.333333333333332	26.666666666666668	20.0	6.666666666666667	3.3333333333333335	5.2	8.91891891891892	12.7	2.9246575342465753	38	1.2142857142857142	14	78.57142857142857	21.428571428571427	0	0	0	47.05882352941177	52.94117647058823	100.0	0.0	0.6060606060606061	1.2121212121212122	3.3333333333333335	4.242424242424242	3.9393939393939394	0	1.8181818181818181	0	12.121212121212121	6.666666666666667	0.6060606060606061	0	6.666666666666667	1.8181818181818181	0	16.363636363636363	1.8181818181818181	0.9090909090909091	0	0	0.6060606060606061	0.6060606060606061	0	0.30303030303030304	0	0	0	0.6060606060606061	3.9393939393939394	5.454545454545454	4.242424242424242	0	0.6060606060606061	4.545454545454546	4.848484848484849	0	0.30303030303030304	8.484848484848484	3.0303030303030303	0	0.30303030303030304	31.03448275862069	68.96551724137932	80.0	20.0	1.3333333333333333	80.0	13.333333333333334	0	6.666666666666667	0
diary/test#47#diary#unknown.conllu	2	128	64.0	4.521367521367521	0.62	0	0.72	0	1.5625	14.0625	11.71875	3.90625	2.34375	15.625	0	17.1875	0	0	7.03125	0.78125	8.59375	2.34375	0	14.84375	0	0.5042735042735043	0	61.53846153846154	23.076923076923077	15.384615384615385	0	0	100.0	0	52.63157894736842	0	31.57894736842105	15.789473684210526	0	0	0	0	40.0	0	0	60.0	0	75.0	25.0	0	0	0	100.0	0	80.0	0	20.0	0	0	0	25.0	0	0	75.0	10.0	100.0	3.1052631578947367	0	5.2631578947368425	36.8421052631579	21.05263157894737	21.05263157894737	10.526315789473685	5.2631578947368425	7.0	6.4	31.5	4.234782608695652	35	1.0	6	100.0	0	0	0	0	42.857142857142854	57.142857142857146	100.0	0.0	0	2.34375	3.90625	11.71875	1.5625	0	0.78125	1.5625	10.9375	2.34375	0	0	5.46875	1.5625	0	14.0625	1.5625	0	0	0	3.125	0	0	0	0	0	0	0	5.46875	4.6875	3.90625	0.78125	0	5.46875	5.46875	0.78125	0	8.59375	1.5625	0	2.34375	14.285714285714286	85.71428571428571	100.0	0.0	1.3333333333333333	88.88888888888889	0	0	11.11111111111111	0
diary/test#73#diary#unknown.conllu	19	400	21.05263157894737	4.8313953488372094	0.67	0.535	0.82	0.695	4.25	14.0	6.25	3.5	1.75	14.0	0	21.0	1.25	0	5.25	3.75	14.0	0.25	0	10.75	0	0.5348837209302325	2.857142857142857	11.428571428571429	51.42857142857143	34.285714285714285	0	0	100.0	0	46.51162790697674	4.651162790697675	13.953488372093023	34.883720930232556	0	0	0	5.0	15.0	15.0	10.0	55.0	0	45.45454545454545	36.36363636363637	18.181818181818183	9.090909090909092	0	90.9090909090909	0	78.57142857142857	7.142857142857143	14.285714285714286	0	9.090909090909092	0	0	45.45454545454545	0	45.45454545454545	2.526315789473684	68.42105263157895	2.255813953488372	4.761904761904762	21.428571428571427	30.952380952380953	26.19047619047619	14.285714285714286	2.380952380952381	0	4.368421052631579	8.333333333333334	9.842105263157896	2.8834355828220857	45	1.3157894736842106	19	68.42105263157895	31.57894736842105	0	0	0	23.529411764705884	76.47058823529412	90.0	10.0	2.0	1.75	1.25	5.0	2.75	0.25	1.25	0.75	12.25	1.75	0.5	0.25	6.25	1.25	0	11.25	2.0	0.5	0	0	1.5	0	0	1.0	0	0	1.0	1.0	2.0	6.75	4.75	0.25	1.25	3.25	5.75	0.25	0.5	13.75	4.75	0	1.25	33.333333333333336	66.66666666666667	76.92307692307692	23.076923076923077	1.04	96.0	4.0	0	0	0
diary/test#12#diary#unknown.conllu	12	211	17.583333333333332	4.542553191489362	0.69	0	0.8	0	1.8957345971563981	11.374407582938389	7.5829383886255926	6.161137440758294	3.7914691943127963	11.848341232227488	0	15.165876777251185	4.739336492890995	0	6.6350710900473935	4.739336492890995	10.90047393364929	1.8957345971563981	0	13.270142180094787	0	0.4787234042553192	0	11.11111111111111	33.333333333333336	55.55555555555556	0	0	100.0	0	42.857142857142854	3.5714285714285716	32.142857142857146	21.428571428571427	0	0	8.333333333333334	0	58.333333333333336	16.666666666666668	0	16.666666666666668	9.090909090909092	9.090909090909092	18.181818181818183	63.63636363636363	0	0	100.0	0	69.23076923076923	0	15.384615384615385	15.384615384615385	22.22222222222222	0	33.333333333333336	33.333333333333336	0	11.11111111111111	2.3333333333333335	75.0	3.0714285714285716	0	10.714285714285714	25.0	32.142857142857146	14.285714285714286	14.285714285714286	3.5714285714285716	3.75	7.535714285714286	7.25	2.403409090909091	14	1.0	7	100.0	0	0	0	0	16.666666666666668	83.33333333333333	70.0	30.0	0	1.4218009478672986	1.8957345971563981	7.5829383886255926	1.4218009478672986	0	5.687203791469194	0	9.95260663507109	3.7914691943127963	0.47393364928909953	0.47393364928909953	4.739336492890995	0.47393364928909953	0	10.90047393364929	0.9478672985781991	0	0	0	1.4218009478672986	0	0	0	0	0	0.9478672985781991	0.9478672985781991	3.3175355450236967	3.7914691943127963	4.739336492890995	0	3.3175355450236967	7.5829383886255926	5.213270142180095	0.47393364928909953	0	10.90047393364929	5.687203791469194	0	1.8957345971563981	40.90909090909091	59.09090909090909	84.61538461538461	15.384615384615385	1.625	37.5	62.5	0	0	0
diary/training#3#diary#M.conllu	43	640	14.883720930232558	4.617647058823529	0.68	0.575	0.79	0.69	5.0	10.625	6.09375	3.90625	4.6875	15.625	0.15625	16.09375	0.46875	0	7.65625	2.8125	15.0	1.25	0	10.625	0	0.47794117647058826	3.508771929824561	15.789473684210526	54.3859649122807	26.31578947368421	0	2.6315789473684212	92.10526315789474	5.2631578947368425	55.88235294117647	4.411764705882353	11.764705882352942	27.941176470588236	0	0	2.6315789473684212	10.526315789473685	15.789473684210526	18.42105263157895	7.894736842105263	44.73684210526316	0	47.82608695652174	13.043478260869565	39.130434782608695	0	0	95.45454545454545	4.545454545454546	88.0	4.0	4.0	4.0	0	9.090909090909092	13.636363636363637	0	0	77.27272727272727	1.813953488372093	90.69767441860465	2.985294117647059	1.4705882352941178	7.352941176470588	32.35294117647059	29.41176470588235	13.235294117647058	11.764705882352942	4.411764705882353	2.9302325581395348	8.205128205128204	7.232558139534884	2.5728542914171655	33	1.0740740740740742	27	92.5925925925926	7.407407407407407	0	0	0	43.18181818181818	56.81818181818182	75.0	25.0	0.3125	0.78125	1.25	5.78125	3.59375	0	2.03125	0.3125	10.0	4.6875	0.3125	0.15625	4.6875	1.5625	0	13.90625	1.5625	0.15625	0.15625	0	1.09375	0.3125	0	0.15625	0	0	0.15625	1.71875	2.03125	5.15625	4.0625	0.3125	0.3125	5.15625	5.46875	0	0	15.0	6.71875	0	1.09375	63.9344262295082	36.0655737704918	86.36363636363636	13.636363636363637	1.3529411764705883	76.47058823529412	17.647058823529413	0	5.882352941176471	0
diary/test#42#diary#unknown.conllu	9	289	32.111111111111114	4.333333333333333	0.56	0.515	0.65	0.605	5.190311418685121	14.878892733564014	4.844290657439446	2.422145328719723	4.1522491349480966	14.878892733564014	0	16.608996539792386	2.7681660899653977	0	10.034602076124568	3.114186851211073	7.612456747404845	1.0380622837370241	0	12.456747404844291	0	0.45692883895131087	0	12.5	66.66666666666667	20.833333333333332	0	5.2631578947368425	89.47368421052632	5.2631578947368425	52.77777777777778	2.7777777777777777	30.555555555555557	13.88888888888889	0	0	15.789473684210526	0	36.8421052631579	0	5.2631578947368425	42.10526315789474	0	33.333333333333336	50.0	16.666666666666668	20.0	0	80.0	0	71.42857142857143	0	14.285714285714286	14.285714285714286	0	0	0	0	0	100.0	4.333333333333333	100.0	2.9444444444444446	0	13.88888888888889	30.555555555555557	22.22222222222222	16.666666666666668	13.88888888888889	2.7777777777777777	6.0	7.410256410256411	16.22222222222222	2.6666666666666665	34	1.1428571428571428	14	85.71428571428571	14.285714285714286	0	0	0	16.666666666666668	83.33333333333333	69.23076923076923	30.76923076923077	1.0380622837370241	0.3460207612456747	2.7681660899653977	4.1522491349480966	3.8062283737024223	0.6920415224913494	0.6920415224913494	0.6920415224913494	12.456747404844291	4.1522491349480966	0.6920415224913494	0.3460207612456747	5.536332179930795	1.0380622837370241	0	14.53287197231834	0.3460207612456747	0	0	0	2.7681660899653977	0.3460207612456747	0.3460207612456747	0.6920415224913494	0	0	1.0380622837370241	1.0380622837370241	3.4602076124567476	6.228373702422146	3.4602076124567476	1.0380622837370241	2.0761245674740483	5.190311418685121	6.920415224913495	0	0	7.612456747404845	3.114186851211073	0	1.3840830449826989	34.61538461538461	65.38461538461539	76.47058823529412	23.529411764705884	1.0	100.0	0	0	0	0
diary/training#94#diary#M.conllu	25	753	30.12	4.670245398773006	0.59	0.525	0.68	0.6	5.843293492695883	7.968127490039841	7.038512616201859	5.179282868525896	4.51527224435591	11.155378486055778	0	14.077025232403718	0.2656042496679947	0	12.084993359893758	3.452855245683931	13.413014608233732	2.3904382470119523	0	12.616201859229747	0	0.49693251533742333	1.4705882352941178	4.411764705882353	45.588235294117645	48.529411764705884	0	2.1739130434782608	76.08695652173913	21.73913043478261	48.421052631578945	0	28.42105263157895	23.157894736842106	4.3478260869565215	0	15.217391304347826	6.521739130434782	32.608695652173914	13.043478260869565	2.1739130434782608	26.08695652173913	0	50.0	7.894736842105263	42.10526315789474	2.7777777777777777	0	91.66666666666667	5.555555555555555	92.3076923076923	0	2.5641025641025643	5.128205128205129	2.7777777777777777	2.7777777777777777	11.11111111111111	5.555555555555555	0	77.77777777777777	4.12	76.0	2.6736842105263157	1.098901098901099	19.78021978021978	23.076923076923077	25.274725274725274	18.681318681318682	9.89010989010989	2.197802197802198	5.88	7.310679611650485	11.84	3.0398724082934607	33	1.105263157894737	19	89.47368421052632	10.526315789473685	0	0	0	44.11764705882353	55.88235294117647	85.41666666666667	14.583333333333334	0.5312084993359893	2.7888446215139444	3.187250996015936	6.905710491367862	4.913678618857902	0.398406374501992	3.7184594953519254	0.13280212483399734	6.50730411686587	4.51527224435591	0.796812749003984	0.398406374501992	4.116865869853918	1.1952191235059761	0	9.827357237715804	0.6640106241699867	0.6640106241699867	0	0	1.593625498007968	0	0.13280212483399734	0.2656042496679947	0	0	0.9296148738379814	1.7264276228419655	3.7184594953519254	3.7184594953519254	6.241699867197875	0.13280212483399734	0.2656042496679947	7.304116865869854	3.851261620185923	0	0.13280212483399734	13.413014608233732	3.3200531208499338	0	1.9920318725099602	23.45679012345679	76.54320987654322	91.93548387096774	8.064516129032258	1.6	50.0	42.5	5.0	2.5	0
