Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_lemma_chunks_200	ttr_form_chunks_100	ttr_form_chunks_200	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
children/test#37#children#unknown.conllu	14	315	22.5	4.705673758865248	0.75	0.58	0.82	0.65	8.253968253968255	11.746031746031745	9.206349206349206	5.714285714285714	2.5396825396825395	10.793650793650794	0	15.555555555555555	0.9523809523809523	9.206349206349206	0.31746031746031744	10.476190476190476	1.9047619047619047	0	13.333333333333334	0	0.5212765957446809	0	20.833333333333332	25.0	54.166666666666664	0	0	100.0	0	42.857142857142854	0	42.857142857142854	14.285714285714286	0	11.11111111111111	0	27.77777777777778	16.666666666666668	16.666666666666668	27.77777777777778	0	0	6.25	93.75	6.666666666666667	0	93.33333333333333	0	83.33333333333333	0	11.11111111111111	5.555555555555555	0	0	13.333333333333334	20.0	46.666666666666664	20.0	3.5	64.28571428571429	2.6904761904761907	0	9.523809523809524	38.095238095238095	30.952380952380953	16.666666666666668	4.761904761904762	0	5.0	6.428571428571429	9.0	2.3544776119402986	21	1.3333333333333333	9	77.77777777777777	11.11111111111111	11.11111111111111	0	38.46153846153846	61.53846153846154	86.66666666666667	13.333333333333334	1.9047619047619047	2.5396825396825395	1.9047619047619047	9.206349206349206	4.761904761904762	0	3.492063492063492	0	8.253968253968255	2.5396825396825395	2.2222222222222223	0	3.492063492063492	2.2222222222222223	0.31746031746031744	9.523809523809524	0.9523809523809523	0.31746031746031744	0	0	2.5396825396825395	0	0	0	0	0	0	1.9047619047619047	5.396825396825397	5.396825396825397	4.126984126984127	0.31746031746031744	0.9523809523809523	6.349206349206349	2.857142857142857	0	0	10.476190476190476	4.444444444444445	0	1.5873015873015872	21.428571428571427	78.57142857142857	81.81818181818181	18.181818181818183	1.5714285714285714	61.904761904761905	28.571428571428573	4.761904761904762	0	4.761904761904762
children/training#197#children#M.conllu	4	140	35.0	4.451851851851852	0.63	0	0.73	0	2.857142857142857	12.142857142857142	4.285714285714286	7.857142857142857	3.5714285714285716	15.0	0	16.428571428571427	0.7142857142857143	14.285714285714286	0	3.5714285714285716	2.142857142857143	0	17.142857142857142	0	0.4222222222222222	0	23.529411764705884	70.58823529411765	5.882352941176471	0	20.0	80.0	0	20.833333333333332	4.166666666666667	25.0	50.0	0	40.0	0	20.0	0	20.0	20.0	0	36.36363636363637	0	63.63636363636363	18.181818181818183	0	72.72727272727273	9.090909090909092	100.0	0	0	0	45.45454545454545	0	36.36363636363637	0	0	18.181818181818183	6.0	75.0	2.6666666666666665	8.333333333333334	12.5	29.166666666666668	20.833333333333332	16.666666666666668	8.333333333333334	4.166666666666667	5.5	5.833333333333333	18.75	3.015267175572519	40	1.0	6	100.0	0	0	0	36.36363636363637	63.63636363636363	100.0	0.0	0.7142857142857143	2.857142857142857	5.0	4.285714285714286	2.142857142857143	0.7142857142857143	7.857142857142857	0	8.571428571428571	3.5714285714285716	1.4285714285714286	0	3.5714285714285716	0	0	13.571428571428571	1.4285714285714286	0	0	0	5.0	0	0	0	0	0	0	0.7142857142857143	5.714285714285714	5.0	5.0	0	0.7142857142857143	7.142857142857143	5.714285714285714	0	0	3.5714285714285716	2.857142857142857	0	2.857142857142857	15.0	85.0	82.3529411764706	17.647058823529413	1.7	70.0	10.0	0	20.0	0
children/test#176#children#unknown.conllu	14	381	27.214285714285715	4.630434782608695	0.64	0.565	0.7	0.645	5.774278215223097	10.498687664041995	9.186351706036746	2.3622047244094486	3.1496062992125986	12.335958005249344	0	16.53543307086614	2.8871391076115485	4.986876640419948	1.837270341207349	15.485564304461942	1.5748031496062993	0	13.385826771653543	0	0.5527950310559007	26.470588235294116	0	14.705882352941176	58.8235294117647	0	13.333333333333334	80.0	6.666666666666667	58.0	4.0	28.0	10.0	0	0	3.4482758620689653	3.4482758620689653	13.793103448275861	31.03448275862069	48.275862068965516	33.333333333333336	0	0	66.66666666666667	11.11111111111111	0	66.66666666666667	22.22222222222222	100.0	0	0	0	0	0	33.333333333333336	11.11111111111111	33.333333333333336	22.22222222222222	3.9285714285714284	85.71428571428571	2.4901960784313726	0	10.204081632653061	42.857142857142854	32.6530612244898	6.122448979591836	8.16326530612245	0	4.285714285714286	6.927272727272728	16.357142857142858	4.113636363636363	80	1.2	5	80.0	20.0	0	0	20.58823529411765	79.41176470588235	73.6842105263158	26.31578947368421	0.7874015748031497	2.3622047244094486	3.4120734908136483	8.136482939632545	3.4120734908136483	0.26246719160104987	1.3123359580052494	0	8.136482939632545	3.1496062992125986	0.5249343832020997	0.26246719160104987	4.986876640419948	1.0498687664041995	0	12.073490813648293	0.26246719160104987	0	0	0	0.5249343832020997	0	0	0.26246719160104987	0	0	0	1.5748031496062993	3.937007874015748	2.3622047244094486	4.986876640419948	0	2.3622047244094486	7.349081364829396	5.511811023622047	0.26246719160104987	0	15.485564304461942	3.674540682414698	0	1.5748031496062993	26.666666666666668	73.33333333333333	87.87878787878788	12.121212121212121	1.32	76.0	16.0	8.0	0	0
children/test#24#children#unknown.conllu	14	368	26.285714285714285	4.40251572327044	0.69	0.565	0.78	0.665	7.336956521739131	7.880434782608695	6.793478260869565	4.619565217391305	4.619565217391305	11.41304347826087	0	13.858695652173912	5.163043478260869	7.608695652173913	2.1739130434782608	13.58695652173913	3.532608695652174	0	11.41304347826087	0	0.4811320754716981	15.151515151515152	9.090909090909092	18.181818181818183	57.57575757575758	0	7.407407407407407	92.5925925925926	0	64.28571428571429	2.380952380952381	19.047619047619047	14.285714285714286	0	0	0	14.814814814814815	29.62962962962963	40.74074074074074	14.814814814814815	6.25	31.25	6.25	56.25	0	0	100.0	0	88.23529411764706	0	5.882352941176471	5.882352941176471	0	0	40.0	13.333333333333334	13.333333333333334	33.333333333333336	3.7142857142857144	85.71428571428571	2.642857142857143	2.4390243902439024	17.073170731707318	26.829268292682926	29.26829268292683	12.195121951219512	9.75609756097561	2.4390243902439024	4.571428571428571	7.076923076923077	13.214285714285714	3.651315789473684	36	1.0	7	100.0	0	0	0	28.571428571428573	71.42857142857143	80.0	20.0	0.2717391304347826	1.9021739130434783	2.1739130434782608	6.521739130434782	5.978260869565218	0	1.6304347826086956	0	6.793478260869565	4.619565217391305	2.1739130434782608	0.2717391304347826	5.163043478260869	2.989130434782609	0	9.782608695652174	1.6304347826086956	0	0	0	1.358695652173913	0.2717391304347826	0	0.2717391304347826	0.2717391304347826	0	0.8152173913043478	1.358695652173913	4.619565217391305	2.4456521739130435	5.434782608695652	0	4.3478260869565215	4.3478260869565215	3.260869565217391	0	0.5434782608695652	13.315217391304348	3.8043478260869565	0	1.6304347826086956	29.26829268292683	70.73170731707317	100.0	0.0	1.391304347826087	69.56521739130434	21.73913043478261	8.695652173913043	0	0
children/training#31#children#M.conllu	10	309	30.9	4.569444444444445	0.54	0.475	0.67	0.605	6.796116504854369	10.679611650485437	4.53074433656958	9.70873786407767	6.796116504854369	17.15210355987055	0	17.79935275080906	0	4.207119741100324	2.588996763754045	6.796116504854369	1.2944983818770226	0	11.650485436893204	0	0.4652777777777778	0	10.0	70.0	20.0	0	11.11111111111111	88.88888888888889	0	25.0	5.555555555555555	11.11111111111111	58.333333333333336	0	22.22222222222222	0	0	0	11.11111111111111	66.66666666666667	0	26.666666666666668	13.333333333333334	60.0	0	0	100.0	0	86.66666666666667	0	0	13.333333333333334	26.923076923076923	0	3.8461538461538463	26.923076923076923	0	42.30769230769231	4.4	100.0	2.8333333333333335	2.7777777777777777	11.11111111111111	25.0	33.333333333333336	19.444444444444443	5.555555555555555	2.7777777777777777	5.3	7.0227272727272725	13.3	2.726618705035971	25	1.0	7	100.0	0	0	0	25.0	75.0	100.0	0.0	0.6472491909385113	1.2944983818770226	1.6181229773462784	4.207119741100324	3.883495145631068	0	6.472491909385114	0.6472491909385113	9.70873786407767	6.796116504854369	0.32362459546925565	0	7.766990291262136	2.588996763754045	0	15.857605177993527	1.2944983818770226	0	0	0	1.2944983818770226	0	0	0.970873786407767	0	0	0.32362459546925565	0.32362459546925565	1.941747572815534	3.559870550161812	4.207119741100324	0.6472491909385113	0	4.854368932038835	7.44336569579288	0.32362459546925565	0.6472491909385113	6.796116504854369	3.236245954692557	0	0.32362459546925565	40.0	60.0	100.0	0.0	1.25	75.0	25.0	0	0	0
children/test#57#children#unknown.conllu	7	174	24.857142857142858	4.2439024390243905	0.57	0	0.74	0	5.172413793103448	9.195402298850574	5.172413793103448	6.896551724137931	6.896551724137931	13.793103448275861	0	16.091954022988507	0	10.919540229885058	5.172413793103448	5.747126436781609	2.2988505747126435	0	12.64367816091954	0	0.4695121951219512	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	100.0	0	27.272727272727273	4.545454545454546	54.54545454545455	13.636363636363637	0	0	0	16.666666666666668	16.666666666666668	33.333333333333336	33.333333333333336	16.666666666666668	33.333333333333336	0	50.0	0	0	100.0	0	100.0	0	0	0	8.333333333333334	0	8.333333333333334	16.666666666666668	41.666666666666664	25.0	3.5714285714285716	71.42857142857143	2.727272727272727	0	19.047619047619047	19.047619047619047	28.571428571428573	23.80952380952381	9.523809523809524	0	4.428571428571429	6.96	11.285714285714286	2.6687898089171975	20	1.0	5	100.0	0	0	0	43.75	56.25	100.0	0.0	0.5747126436781609	0.5747126436781609	2.2988505747126435	5.172413793103448	4.022988505747127	0	5.172413793103448	0	8.620689655172415	6.896551724137931	1.7241379310344827	0	6.896551724137931	1.7241379310344827	0	13.218390804597702	0.5747126436781609	0	0	0	0	0	0	0	0	0	0.5747126436781609	1.7241379310344827	2.8735632183908044	5.747126436781609	6.32183908045977	0	0	7.471264367816092	6.32183908045977	0	0.5747126436781609	5.747126436781609	4.022988505747127	0	1.1494252873563218	33.333333333333336	66.66666666666667	80.0	20.0	1.4285714285714286	71.42857142857143	14.285714285714286	14.285714285714286	0	0
children/training#6#children#M.conllu	18	298	16.555555555555557	4.323420074349443	0.68	0.58	0.78	0.67	2.348993288590604	10.738255033557047	7.382550335570469	3.0201342281879193	4.3624161073825505	12.416107382550335	0	16.778523489932887	1.0067114093959733	11.409395973154362	2.0134228187919465	9.731543624161073	1.342281879194631	0	17.449664429530202	0	0.5092936802973977	0	11.904761904761905	54.76190476190476	33.333333333333336	0	12.121212121212121	84.84848484848484	3.0303030303030303	63.46153846153846	3.8461538461538463	15.384615384615385	17.307692307692307	0	0	0	0	39.39393939393939	27.272727272727273	33.333333333333336	0	55.55555555555556	0	44.44444444444444	44.44444444444444	0	55.55555555555556	0	100.0	0	0	0	0	0	0	33.333333333333336	0	66.66666666666667	3.0	83.33333333333333	2.519230769230769	0	17.307692307692307	34.61538461538461	34.61538461538461	7.6923076923076925	3.8461538461538463	1.9230769230769231	4.5	5.518518518518518	7.055555555555555	2.2868525896414345	18	1.0	6	100.0	0	0	0	37.5	62.5	92.85714285714286	7.142857142857143	1.0067114093959733	2.348993288590604	4.026845637583893	7.046979865771812	2.0134228187919465	0	2.348993288590604	0	8.053691275167786	4.3624161073825505	0	0	5.369127516778524	0.6711409395973155	0	10.738255033557047	1.342281879194631	0.33557046979865773	0	0	2.0134228187919465	0	0	0.33557046979865773	0	0	0.6711409395973155	1.6778523489932886	4.026845637583893	3.3557046979865772	4.697986577181208	0	1.0067114093959733	9.060402684563758	5.704697986577181	0.33557046979865773	0	9.731543624161073	6.040268456375839	0	1.6778523489932886	35.714285714285715	64.28571428571429	96.29629629629629	3.7037037037037037	1.2272727272727273	81.81818181818181	13.636363636363637	4.545454545454546	0	0
children/test#102#children#unknown.conllu	16	261	16.3125	4.672413793103448	0.6	0.52	0.8	0.675	6.130268199233717	8.812260536398467	8.045977011494253	6.896551724137931	4.597701149425287	11.877394636015326	0	13.793103448275861	0.7662835249042146	8.42911877394636	0.3831417624521073	11.11111111111111	3.0651340996168583	0	16.091954022988507	0	0.5	0	44.11764705882353	35.294117647058826	20.58823529411765	0	0	95.65217391304348	4.3478260869565215	54.76190476190476	0	19.047619047619047	26.19047619047619	0	8.695652173913043	0	8.695652173913043	52.17391304347826	4.3478260869565215	26.08695652173913	0	46.666666666666664	0	53.333333333333336	0	0	100.0	0	83.33333333333333	0	16.666666666666668	0	0	0	46.666666666666664	26.666666666666668	0	26.666666666666668	3.125	87.5	2.738095238095238	0	11.904761904761905	33.333333333333336	33.333333333333336	11.904761904761905	9.523809523809524	0	3.5625	5.22	7.6875	2.5925925925925926	20	1.0	5	100.0	0	0	0	36.36363636363637	63.63636363636363	86.66666666666667	13.333333333333334	0.3831417624521073	0.7662835249042146	3.8314176245210727	8.045977011494253	2.2988505747126435	0	3.0651340996168583	0.7662835249042146	4.980842911877395	4.597701149425287	1.1494252873563218	0	6.513409961685824	3.0651340996168583	0	10.344827586206897	1.5325670498084292	0	0	0	1.5325670498084292	0	0	0	0	0	0	1.5325670498084292	6.896551724137931	1.9157088122605364	4.980842911877395	0.7662835249042146	0.7662835249042146	6.896551724137931	3.4482758620689653	0	0	11.11111111111111	6.130268199233717	0	2.681992337164751	40.0	60.0	90.47619047619048	9.523809523809524	1.2352941176470589	76.47058823529412	23.529411764705884	0	0	0
children/test#6#children#unknown.conllu	6	191	31.833333333333332	4.060773480662983	0.66	0	0.76	0	5.2356020942408374	7.329842931937173	6.282722513089006	6.806282722513089	4.712041884816754	8.900523560209423	0	11.518324607329843	0.5235602094240838	16.75392670157068	0.5235602094240838	5.2356020942408374	5.2356020942408374	0	20.94240837696335	0	0.4696132596685083	0	13.043478260869565	30.434782608695652	56.52173913043478	0	5.882352941176471	82.3529411764706	11.764705882352942	42.5	2.5	40.0	15.0	0	0	0	29.41176470588235	47.05882352941177	5.882352941176471	17.647058823529413	7.6923076923076925	7.6923076923076925	0	84.61538461538461	0	0	100.0	0	100.0	0	0	0	0	0	7.6923076923076925	38.46153846153846	38.46153846153846	15.384615384615385	7.333333333333333	83.33333333333333	2.725	0	17.5	40.0	17.5	7.5	12.5	5.0	7.666666666666667	4.340909090909091	10.166666666666666	2.394285714285714	22	1.0	1	100.0	0	0	0	45.45454545454545	54.54545454545455	69.23076923076923	30.76923076923077	2.094240837696335	1.0471204188481675	5.7591623036649215	6.282722513089006	3.141361256544503	0	4.712041884816754	0	3.6649214659685865	4.712041884816754	3.141361256544503	0	6.282722513089006	2.094240837696335	0.5235602094240838	7.853403141361256	0.5235602094240838	0.5235602094240838	0	0	5.2356020942408374	0	0	0	0	0	0	2.6178010471204187	8.900523560209423	0.5235602094240838	6.282722513089006	0	0.5235602094240838	8.900523560209423	4.18848167539267	0	0	5.2356020942408374	3.141361256544503	0	2.094240837696335	14.705882352941176	85.29411764705883	75.86206896551724	24.137931034482758	2.0714285714285716	57.142857142857146	7.142857142857143	14.285714285714286	14.285714285714286	7.142857142857143
children/test#169#children#unknown.conllu	7	129	18.428571428571427	4.180327868852459	0.61	0	0.69	0	4.651162790697675	10.852713178294573	3.875968992248062	6.976744186046512	3.10077519379845	14.728682170542635	0.7751937984496124	16.27906976744186	0	10.852713178294573	2.3255813953488373	5.426356589147287	5.426356589147287	0	14.728682170542635	0	0.4426229508196721	0	25.0	25.0	50.0	0	0	100.0	0	63.1578947368421	0	15.789473684210526	21.05263157894737	0	8.333333333333334	0	0	58.333333333333336	0	33.333333333333336	0	11.11111111111111	0	88.88888888888889	0	0	100.0	0	100.0	0	0	0	0	0	22.22222222222222	33.333333333333336	11.11111111111111	33.333333333333336	3.142857142857143	100.0	2.9473684210526314	0	15.789473684210526	15.789473684210526	36.8421052631579	21.05263157894737	10.526315789473685	0	4.142857142857143	5.863636363636363	8.285714285714286	2.4521739130434783	23	1.2	5	80.0	20.0	0	0	50.0	50.0	100.0	0.0	0.7751937984496124	2.3255813953488373	4.651162790697675	4.651162790697675	3.10077519379845	0	2.3255813953488373	1.550387596899225	9.30232558139535	3.10077519379845	1.550387596899225	0	1.550387596899225	2.3255813953488373	0.7751937984496124	13.178294573643411	1.550387596899225	0	0.7751937984496124	0.7751937984496124	0	0	0	0	0	0	0	1.550387596899225	6.2015503875969	5.426356589147287	6.2015503875969	0.7751937984496124	0	9.30232558139535	3.10077519379845	0.7751937984496124	0	5.426356589147287	5.426356589147287	0	1.550387596899225	33.333333333333336	66.66666666666667	57.142857142857146	42.857142857142854	1.1666666666666667	83.33333333333333	16.666666666666668	0	0	0
children/training#93#children#F.conllu	11	173	15.727272727272727	4.012820512820513	0.59	0	0.7	0	6.936416184971098	6.936416184971098	4.046242774566474	4.624277456647399	8.092485549132949	15.028901734104046	0.5780346820809249	16.76300578034682	2.8901734104046244	6.936416184971098	4.624277456647399	9.826589595375722	0.5780346820809249	0	12.138728323699421	0	0.4935897435897436	0	0	20.0	80.0	0	0	100.0	0	76.19047619047619	4.761904761904762	0	19.047619047619047	0	18.75	0	0	43.75	0	37.5	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	12.5	0	25.0	25.0	0	37.5	2.3636363636363638	90.9090909090909	3.1904761904761907	0	4.761904761904762	28.571428571428573	38.095238095238095	9.523809523809524	9.523809523809524	9.523809523809524	3.1818181818181817	6.653846153846154	9.090909090909092	2.8275862068965516	24	0	0	0	0	0	0	9.090909090909092	90.9090909090909	100.0	0.0	0	0.5780346820809249	0.5780346820809249	4.046242774566474	4.624277456647399	0	1.7341040462427746	0	6.936416184971098	8.092485549132949	0	0	10.404624277456648	2.8901734104046244	0	12.716763005780347	2.3121387283236996	0	0.5780346820809249	0	2.8901734104046244	0	0	0	0	0	0	0.5780346820809249	0.5780346820809249	0	5.780346820809249	0	2.8901734104046244	5.780346820809249	7.514450867052023	0	0	9.826589595375722	6.358381502890174	0	2.3121387283236996	71.42857142857143	28.571428571428573	100.0	0.0	1.0	100.0	0	0	0	0
children/training#65#children#F.conllu	14	256	18.285714285714285	4.1344537815126055	0.54	0.45	0.66	0.595	7.421875	7.8125	7.03125	9.375	5.46875	15.625	0.390625	12.5	0.390625	12.5	0.78125	7.03125	1.5625	0	12.109375	0	0.42857142857142855	0	30.76923076923077	46.15384615384615	23.076923076923077	0	0	93.33333333333333	6.666666666666667	48.38709677419355	0	16.129032258064516	35.483870967741936	0	0	0	6.666666666666667	6.666666666666667	0	86.66666666666667	0	52.17391304347826	0	47.82608695652174	0	0	100.0	0	95.83333333333333	0	4.166666666666667	0	8.695652173913043	0	17.391304347826086	13.043478260869565	0	60.869565217391305	3.0	85.71428571428571	2.6129032258064515	0	19.35483870967742	29.032258064516128	32.25806451612903	9.67741935483871	9.67741935483871	0	3.7142857142857144	6.095238095238095	8.857142857142858	2.8214285714285716	31	1.1428571428571428	7	85.71428571428571	14.285714285714286	0	0	38.46153846153846	61.53846153846154	90.9090909090909	9.090909090909092	0	0.78125	2.734375	7.03125	3.90625	0	4.6875	0.390625	7.03125	5.46875	0.78125	0	7.03125	4.6875	0	12.109375	3.125	0.390625	0	0	1.171875	0	0	0	0	0	0	0.78125	2.34375	3.125	8.59375	0	0	4.296875	5.078125	0	0.390625	7.03125	5.46875	0	1.5625	42.857142857142854	57.142857142857146	87.5	12.5	1.2307692307692308	76.92307692307692	23.076923076923077	0	0	0
children/test#58#children#unknown.conllu	25	461	18.44	4.749379652605459	0.68	0.55	0.77	0.67	4.989154013015185	9.11062906724512	11.496746203904555	5.422993492407809	3.036876355748373	10.845986984815617	0	14.750542299349242	0.6507592190889371	9.97830802603037	2.819956616052061	12.581344902386117	2.1691973969631237	0	12.147505422993492	0	0.5285359801488834	4.444444444444445	48.888888888888886	28.88888888888889	17.77777777777778	0	3.125	96.875	0	57.142857142857146	0	19.642857142857142	23.214285714285715	0	15.625	0	6.25	21.875	6.25	50.0	0	40.0	4.0	56.0	0	0	100.0	0	96.0	0	0	4.0	25.0	0	20.833333333333332	16.666666666666668	0	37.5	2.6	84.0	2.75	1.8867924528301887	11.320754716981131	33.9622641509434	20.754716981132077	15.09433962264151	13.20754716981132	3.7735849056603774	3.64	7.092307692307692	8.64	2.7037037037037037	21	1.0	6	100.0	0	0	0	48.0	52.0	86.66666666666667	13.333333333333334	0.6507592190889371	1.735357917570499	1.9522776572668112	11.279826464208243	3.036876355748373	0.21691973969631237	3.036876355748373	0.21691973969631237	7.592190889370933	3.036876355748373	1.0845986984815619	0	4.989154013015185	2.1691973969631237	0	9.97830802603037	0.21691973969631237	0.6507592190889371	0	0	2.6030368763557483	0	0.21691973969631237	0.21691973969631237	0	0	0.21691973969631237	0.8676789587852495	3.6876355748373104	2.819956616052061	6.290672451193059	0.21691973969631237	0.43383947939262474	4.55531453362256	6.290672451193059	0	0.21691973969631237	12.581344902386117	5.422993492407809	0	1.5184381778741864	40.38461538461539	59.61538461538461	77.41935483870968	22.580645161290324	1.1481481481481481	88.88888888888889	7.407407407407407	3.7037037037037037	0	0
children/training#110#children#F.conllu	18	362	20.11111111111111	4.280597014925373	0.62	0.51	0.73	0.605	3.0386740331491713	13.259668508287293	6.906077348066298	4.696132596685083	4.972375690607735	16.574585635359117	0	17.12707182320442	0.8287292817679558	6.3535911602209945	5.801104972375691	7.458563535911602	1.9337016574585635	0	11.049723756906078	0	0.4746268656716418	0	2.9411764705882355	61.76470588235294	35.294117647058826	0	0	100.0	0	47.5	0	15.0	37.5	0	0	0	36.8421052631579	5.2631578947368425	0	57.89473684210526	0	6.25	12.5	81.25	6.25	0	93.75	0	94.11764705882354	0	5.882352941176471	0	0	0	31.25	6.25	0	62.5	2.5	100.0	2.95	0	10.0	27.5	37.5	10.0	12.5	2.5	4.388888888888889	8.044444444444444	9.0	2.4006309148264986	19	1.1111111111111112	18	94.44444444444444	0	5.555555555555555	0	43.75	56.25	80.0	20.0	0.27624309392265195	0.8287292817679558	1.6574585635359116	6.906077348066298	2.2099447513812156	0.5524861878453039	2.4861878453038675	0.8287292817679558	12.430939226519337	4.972375690607735	1.1049723756906078	0	5.524861878453039	1.3812154696132597	0	15.193370165745856	1.1049723756906078	0.27624309392265195	0	0	1.9337016574585635	0.27624309392265195	0	0.27624309392265195	0	0	1.1049723756906078	1.3812154696132597	2.7624309392265194	6.629834254143646	4.972375690607735	0.5524861878453039	0.8287292817679558	3.0386740331491713	4.419889502762431	1.1049723756906078	0	7.458563535911602	4.972375690607735	0	0.5524861878453039	52.94117647058823	47.05882352941177	87.5	12.5	1.0	100.0	0	0	0	0
children/test#78#children#unknown.conllu	25	595	23.8	4.559259259259259	0.64	0.565	0.74	0.67	6.38655462184874	10.588235294117647	10.084033613445378	4.53781512605042	3.0252100840336134	15.126050420168067	0	15.966386554621849	0.6722689075630253	7.226890756302521	0.6722689075630253	9.243697478991596	2.5210084033613445	0	13.949579831932773	0	0.5185185185185185	0	6.976744186046512	18.6046511627907	74.4186046511628	0	8.571428571428571	85.71428571428571	5.714285714285714	42.16867469879518	6.024096385542169	42.16867469879518	9.63855421686747	0	2.857142857142857	0	5.714285714285714	11.428571428571429	14.285714285714286	65.71428571428571	0	4.0	0	96.0	0	0	92.0	8.0	92.5925925925926	0	7.407407407407407	0	4.0	0	16.0	8.0	16.0	56.0	3.88	88.0	2.6265060240963853	2.4096385542168677	14.457831325301205	30.120481927710845	33.734939759036145	12.048192771084338	4.819277108433735	2.4096385542168677	4.96	6.134020618556701	10.4	2.6019417475728157	30	1.0833333333333333	12	91.66666666666667	8.333333333333334	0	0	30.434782608695652	69.56521739130434	86.66666666666667	13.333333333333334	1.680672268907563	1.680672268907563	2.857142857142857	9.411764705882353	4.369747899159663	0	2.1848739495798317	0	7.226890756302521	3.19327731092437	1.680672268907563	0.5042016806722689	4.369747899159663	2.3529411764705883	0	12.77310924369748	1.8487394957983194	0.33613445378151263	0	0	1.1764705882352942	0	0	0.6722689075630253	0	0	0.16806722689075632	1.3445378151260505	5.714285714285714	2.5210084033613445	5.042016806722689	0	0.5042016806722689	6.38655462184874	4.53781512605042	0	0	9.243697478991596	4.201680672268908	0	2.0168067226890756	27.160493827160494	72.8395061728395	84.7457627118644	15.254237288135593	1.2291666666666667	81.25	14.583333333333334	4.166666666666667	0	0
